NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
8/5/2019,P005846288,"100 N STATE ST ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.880537,-87.62816,1,rooftop,100,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
8/6/2019,P004668148,"4100 N MOBILE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.954968,-87.784328,1,range_interpolation,4100,"N Mobile Ave",,,Chicago,IL,"Cook County",60634,US,"TIGER/Line® dataset from the US Census Bureau"
8/6/2019,P005501314,"5500 W DIVERSEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.93116,-87.76379,1,range_interpolation,5500,"W Diversey Pkwy",,,Chicago,IL,"Cook County",60639,US,"TIGER/Line® dataset from the US Census Bureau"
8/6/2019,P005511893,"1000 W ARGYLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.973162,-87.654927,1,range_interpolation,1000,"W Argyle St",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
8/6/2019,P005662211,"4100 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895618,-87.728749,1,rooftop,4100,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
8/6/2019,P005788519,"10 E ROOSEVELT ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
8/6/2019,P005845411,"100 N HAMLIN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881909,-87.720875,1,rooftop,100,"N Hamlin Blvd",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
8/6/2019,P005832397,"400 N STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.889505,-87.628191,1,rooftop,400,"N State St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
8/6/2019,P005852259,"4200 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.817394,-87.685086,1,rooftop,4200,"S Western Ave",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
8/6/2019,P005852413,"2100 S CLARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.853818,-87.630426,1,rooftop,2100,"S Clark St",,,Chicago,IL,"Cook County",60616,US,"City of Chicago"
8/6/2019,P005770399,"6200 S DAMEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.781031,-87.674309,1,rooftop,6200,"S Damen Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/7/2019,P005558319,"4000 N CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.953567,-87.747304,1,range_interpolation,4000,"N Cicero Ave",,,Chicago,IL,"Cook County",60641,US,"TIGER/Line® dataset from the US Census Bureau"
8/7/2019,P005699766,"7400 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.759575,-87.644647,1,rooftop,7400,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
8/7/2019,P005596901,"8900 S COMMERCIAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.733512,-87.551748,1,rooftop,8900,"S Commercial Ave",,,Chicago,IL,"Cook County",60617,US,"City of Chicago"
8/7/2019,P005728922,"400 N STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.889505,-87.628191,1,rooftop,400,"N State St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
8/7/2019,P005701539,"11800 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.67973,-87.623094,1,rooftop,11800,"S State St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
8/7/2019,P005844977,"1100 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.902092,-87.628557,1,rooftop,1100,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
8/7/2019,P005770226,"6000 S MARSHFIELD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.784762,-87.665921,1,rooftop,6000,"S Marshfield Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/7/2019,P005707776,"1100 W WILSON ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.965249,-87.657473,1,range_interpolation,1100,"W Wilson Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
8/7/2019,P005822590,"10400 S VINCENNES ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.704594,-87.657238,1,rooftop,10400,"S Vincennes Ave",,,Chicago,IL,"Cook County",60643,US,"City of Chicago"
8/7/2019,P005828002,"300 W 111TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.692771,-87.630533,1,rooftop,300,"W 111th St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
8/7/2019,P005803080,"1100 S STATE ST ",CHICAGO,Illinois,"10-8-526/98-126#2.7(a)  Indecent exposure: urinating or defe",41.902092,-87.628557,1,rooftop,1100,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
8/7/2019,P005805449,"900 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
8/7/2019,P005846380,"100 W LAKE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.90363,-87.908634,1,rooftop,100,"W Lake St",,,Northlake,IL,"Cook County",60164,US,Cook
8/7/2019,P005797746,"3000 S LITHUNICA ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
8/8/2019,P005331198,"3100 W LOGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.928936,-87.705079,1,rooftop,3100,"W Logan Blvd",,,Chicago,IL,"Cook County",60647,US,"City of Chicago"
8/8/2019,P005646928,"3700 W CHICAGO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895724,-87.718977,1,rooftop,3700,"W Chicago Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
8/8/2019,P005800011,"6700 S JEFFREY BLVD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.773305,-87.576487,1,range_interpolation,6700,"S Jeffery Blvd",,,Chicago,IL,"Cook County",60649,US,"TIGER/Line® dataset from the US Census Bureau"
8/9/2019,P005376897,"10 E ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
8/9/2019,P005527004,"4100 W 58TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.787998,-87.725654,1,rooftop,4100,"W 58th St",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
8/9/2019,P005692258,"4500 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.963838,-87.657053,1,rooftop,4500,"N Broadway St",,,Chicago,IL,"Cook County",60640,US,"City of Chicago"
8/9/2019,P005664042,"1500 W 63RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779772,-87.662011,1,rooftop,1500,"W 63rd St",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/9/2019,P005648108,"4400 W FIFTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.870495,-87.735326,1,rooftop,4400,"W 5th Ave",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
8/9/2019,P005642860,"8900 W ROOSEVELT RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866568,-87.690444,0.6,street_center,,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
8/9/2019,P005845911,"10 E ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
8/9/2019,P005707597,"7200 N ODELL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.011873,-87.810906,1,rooftop,7200,"N Odell Ave",,,Chicago,IL,"Cook County",60631,US,"City of Chicago"
8/9/2019,P005711565,"3400 N KIMBALL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.942872,-87.711498,1,rooftop,3400,"N Kimball Ave",,,Chicago,IL,"Cook County",60618,US,"City of Chicago"
8/9/2019,P005823025,"700 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940364,-87.647049,1,rooftop,700,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,Cook
8/9/2019,P005822137,"2500 W 113TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.687686,-87.683527,1,rooftop,2500,"W 113th St",,,Chicago,IL,"Cook County",60655,US,"City of Chicago"
8/9/2019,P005812067,"6800 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.769934,-87.683721,1,rooftop,6800,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
8/9/2019,P005827915,"11100 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.700123,-87.608516,1,rooftop,11100,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
8/9/2019,P005830149,"200 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879311,-87.627709,1,range_interpolation,200,"S State St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
8/9/2019,P005830151,"300 S DEARBORN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.878016,-87.629298,1,range_interpolation,300,"S Dearborn St",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
8/9/2019,P005821101,"1500 W DEVON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.998381,-87.668311,1,rooftop,1500,"W Devon Ave",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
8/10/2019,P005488612,"1200 W LELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.967047,-87.659649,1,range_interpolation,1200,"W Leland Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005466026,"10 N CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881489,-87.745475,1,range_interpolation,10,"N Cicero Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005456158,"5500 W FULLERTO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005577458,"1800 S LAKE SHORE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.855425,-87.613466,0.9,range_interpolation,1800,"S Lake Shore Dr E",,,Chicago,IL,"Cook County",60616,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005633300,"7900 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751136,-87.605215,1,range_interpolation,7900,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005692719,"3900 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.952928,-87.649945,1,rooftop,3900,"N Broadway St",,,Chicago,IL,"Cook County",60613,US,"City of Chicago"
8/10/2019,P005692720,"3300 N LEVITT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941462,-87.683612,1,rooftop,3300,"N Leavitt St",,,Chicago,IL,"Cook County",60618,US,"City of Chicago"
8/10/2019,P005691976,"3900 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.952928,-87.649945,1,rooftop,3900,"N Broadway St",,,Chicago,IL,"Cook County",60613,US,"City of Chicago"
8/10/2019,P005691977,"3300 N LEAVITT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941462,-87.683612,1,rooftop,3300,"N Leavitt St",,,Chicago,IL,"Cook County",60618,US,"City of Chicago"
8/10/2019,P005675844,"10 E 57TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.791169,-87.625263,1,range_interpolation,10,"E 57th St",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005686420,"7500 S SAGINAW ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.758696,-87.560051,1,range_interpolation,7500,"S Saginaw Ave",,,Chicago,IL,"Cook County",60649,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005750871,"8100 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.746808,-87.644298,1,rooftop,8100,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
8/10/2019,P005772550,"1400 N HONORE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.908531,-87.676125,1,rooftop,1400,"N Honore St",,,Chicago,IL,"Cook County",60622,US,"City of Chicago"
8/10/2019,P005707756,"5400 N KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.979551,-87.709127,1,rooftop,5400,"N Kedzie Ave",,,Chicago,IL,"Cook County",60625,US,"City of Chicago"
8/10/2019,P005823026,"2400 N LAKE SHORE DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.92626,-87.631346,1,range_interpolation,2400,"N Lake Shore Dr",,,Chicago,IL,"Cook County",60614,US,"TIGER/Line® dataset from the US Census Bureau"
8/10/2019,P005822017,"9800 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.715624,-87.643461,1,rooftop,9800,"S Halsted St",,,Chicago,IL,"Cook County",60643,US,"City of Chicago"
8/10/2019,P005812068,"6000 S FRANCISCO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.784414,-87.696334,1,rooftop,6000,"S Francisco Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
8/11/2019,P005090294,"4900 W JACKSON BVD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.876904,-87.747066,1,range_interpolation,4900,"W Jackson Blvd",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
8/11/2019,P005524332,"1200 W 16TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.860951,-87.65727,1,rooftop,1200,"W 16th St",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
8/11/2019,P005640984,"10 E RANDOLPH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.884642,-87.627664,1,range_interpolation,10,"E Randolph Dr",,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
8/11/2019,P005699182,"6600 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.774069,-87.645021,1,rooftop,6600,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
8/11/2019,P005699630,"6800 S ASHLAND AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77025,-87.664354,1,rooftop,6800,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/11/2019,P005678168,"100 W HUBBARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.88987,-87.631081,1,range_interpolation,100,"W Hubbard St",,,Chicago,IL,"Cook County",60654,US,"TIGER/Line® dataset from the US Census Bureau"
8/11/2019,P005664264,"6900 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768202,-87.664279,1,rooftop,6900,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/11/2019,P005668668,"3300 N SHEFFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941899,-87.654525,1,rooftop,3300,"N Sheffield Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
8/11/2019,P005691025,"1100 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.948856,-87.656646,1,range_interpolation,1100,"W Waveland Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
8/11/2019,P005719914,"1500 N DAMEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.908406,-87.677403,1,range_interpolation,1500,"N Damen Ave",,,Chicago,IL,"Cook County",60622,US,"TIGER/Line® dataset from the US Census Bureau"
8/11/2019,P005781143,"4700 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.808994,-87.62331,1,rooftop,4700,"S Michigan Ave",,,Chicago,IL,"Cook County",60653,US,"City of Chicago"
8/11/2019,P005751412,"7800 S SOUTH SHORE DR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.754754,-87.552018,1,rooftop,7800,"S South Shore Dr",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
8/11/2019,P005770500,"5500 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.793513,-87.664574,1,range_interpolation,5500,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
8/11/2019,P005706672,"6900 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768611,-87.644874,1,rooftop,6900,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
8/11/2019,P005916539,"3700 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.949419,-87.648788,1,rooftop,3700,"N Broadway St",,,Chicago,IL,"Cook County",60613,US,"City of Chicago"
8/11/2019,P005806496,"6800 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.769934,-87.683721,1,rooftop,6800,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
8/11/2019,P005806498,"7100 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764529,-87.684466,1,range_interpolation,7100,"S Artesian Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
8/12/2019,P005667771,"700 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.949592,-87.646652,1,range_interpolation,700,"W Waveland Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
8/12/2019,P005694881,"800 N DRAKE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895622,-87.715093,1,range_interpolation,800,"N Drake Ave",,,Chicago,IL,"Cook County",60651,US,"TIGER/Line® dataset from the US Census Bureau"
8/12/2019,P005662511,"5500 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.793513,-87.664574,1,range_interpolation,5500,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
8/12/2019,P005668012,"700 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.949592,-87.646652,1,range_interpolation,700,"W Waveland Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
8/12/2019,P005663435,"6300 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779179,-87.664623,1,rooftop,6300,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/12/2019,P005845882,"10 E ROOSEVELT ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
8/12/2019,P005806499,"6700 S CLAREMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771719,-87.682478,1,rooftop,6700,"S Claremont Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/12/2019,P005825108,"5800 W FULLERTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.924192,-87.771157,1,rooftop,5800,"W Fullerton Ave",,,Chicago,IL,"Cook County",60639,US,"City of Chicago"
8/12/2019,P005833644,"1700 W CHASE AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.013649,-87.672405,1,range_interpolation,1700,"W Chase Ave",,,Chicago,IL,"Cook County",60626,US,"TIGER/Line® dataset from the US Census Bureau"
8/13/2019,P005492241,"4600 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.965939,-87.657945,1,range_interpolation,4600,"N Broadway St",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
8/13/2019,P005584875,"200 N ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.911587,-87.635272,0.7,rooftop,200,"W North Ave",,,Chicago,IL,"Cook County",60614,US,"City of Chicago"
8/13/2019,P005653584,"1800 N CENTRAL PARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.912986,-87.766074,0.8,rooftop,1800,"N Central Ave",,,Chicago,IL,"Cook County",60639,US,"City of Chicago"
8/13/2019,P005643014,"1600 S LAWNDALE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.858795,-87.717661,1,range_interpolation,1600,"S Lawndale Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
8/13/2019,P005643015,"1200 S ST LOUIS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866169,-87.712981,1,range_interpolation,1200,"S St Louis Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
8/13/2019,P005852418,"10 E HUBBARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890219,-87.627707,1,range_interpolation,10,"E Hubbard St",,,Chicago,IL,"Cook County",60611,US,"TIGER/Line® dataset from the US Census Bureau"
8/13/2019,P005773674,"5300 W MONROE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879608,-87.757851,1,rooftop,5300,"W Monroe St",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
8/13/2019,P005706674,"6900 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768202,-87.664279,1,rooftop,6900,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
8/13/2019,P005823906,"800 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940179,-87.649492,1,rooftop,800,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
8/13/2019,P005806502,"7000 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.766331,-87.684875,1,rooftop,7000,"S Artesian Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
8/13/2019,P005833258,"7600 N PAULINA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019679,-87.673341,1,rooftop,7600,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
8/14/2019,P005491266,"4600 N SHERIDAN RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.965813,-87.655215,1,rooftop,4600,"N Sheridan Rd",,,Chicago,IL,"Cook County",60640,US,"City of Chicago"
8/14/2019,P005487494,"6600 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.774069,-87.645021,1,rooftop,6600,"S Halsted St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
8/14/2019,P005663479,"13100 S ELLIS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.65641,-87.597711,0.9,rooftop,13100,"S Ellis Ave",,,Chicago,IL,"Cook County",60827,US,"City of Chicago"
8/14/2019,P005644106,"2400 S WASHTENAW ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.848146,-87.692893,1,range_interpolation,2400,"S Washtenaw Ave",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
8/14/2019,P005648081,"200 S PULASKI RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.87783,-87.725578,1,range_interpolation,200,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
8/14/2019,P005830234,"6800 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.769934,-87.683721,1,rooftop,6800,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
8/14/2019,P005852129,"4400 S TROY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.813447,-87.702927,1,range_interpolation,4400,"S Troy St",,,Chicago,IL,"Cook County",60632,US,"TIGER/Line® dataset from the US Census Bureau"
8/14/2019,P005852142,"1700 W ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866708,-87.668903,1,range_interpolation,1700,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
8/14/2019,P005852144,"1100 W 18TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.857846,-87.653387,1,range_interpolation,1100,"W 18th St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
8/14/2019,P005846386,"10 E ROOSEVELT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.867624,-87.627264,1,range_interpolation,10,"E Roosevelt Dr",,,Chicago,IL,"Cook County",60605,US,"TIGER/Line® dataset from the US Census Bureau"
1/1/2020,P005677739,"10 W HUBBARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890303,-87.628623,1,rooftop,10,"W Hubbard St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
1/1/2020,P005782441,"700 S WOLCOTT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.873251,-87.673982,1,range_interpolation,700,"S Wolcott Ave",,,Chicago,IL,"Cook County",60612,US,"TIGER/Line® dataset from the US Census Bureau"
1/1/2020,P005739318,"300 W CHICAGO AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.896421,-87.635998,1,range_interpolation,300,"W Chicago Ave",,,Chicago,IL,"Cook County",60654,US,"TIGER/Line® dataset from the US Census Bureau"
1/1/2020,P005666128,"1400 S CANAL ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.863069,-87.639862,1,rooftop,1400,"S Canal St",,,Chicago,IL,"Cook County",60607,US,"City of Chicago"
1/1/2020,P005870234,"3100 W 44TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.813884,-87.701894,1,rooftop,3100,"W 44th St",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
1/1/2020,P005861571,"5100 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881084,-87.752649,1,rooftop,5100,"W Madison St",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
1/1/2020,P005866431,"7100 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764566,-87.683735,1,rooftop,7100,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,Cook
